transaction_id,tanggal,kode_barang,nama_produk,kategori,supplier,qty,harga_jual,hpp,total,profit,expense,payment_method,status,tahun,bulan,hari
89250,2026-03-08 00:04:52.777698,G1037,GREEN SAND CAN 330ML ORIGINAL,MINUMAN,TIGA BENUA,4,5300,4875.0,21200,1700.0,19500.0,Tunai,Selesai,2026,3,8
89251,2026-04-22 00:04:52.781370,C3991,CITRA LASTING WHITE B.SRUB 200ML,SABUN & SAMPHOO,PRINTIS PRIBADI,8,12000,11440.0,96000,4480.0,91520.0,Tunai,Selesai,2026,4,22
89252,2025-07-25 00:04:52.785014,P4244,PERMEN PIMPONG TOPLES 1200g,PERMEN,PT.SUKSES JAYA,3,18500,17000.0,55500,4500.0,51000.0,QRIS,Selesai,2025,7,25
89253,2025-08-26 00:04:52.787685,T2635,TELEPON CREAM PUTIH 300G,BISKUIT,SRIJAYA RAYA PE,6,2000,1690.0,12000,1860.0,10140.0,Tunai,Selesai,2025,8,26
89254,2025-10-27 00:04:52.790713,K3223,KECAP INGGRIS ABC 200ML,ALAT RUMAH TANGGA,SERAYA MAKMUR P,7,6400,5956.0,44800,3108.0,41692.0,QRIS,Selesai,2025,10,27
89255,2025-06-15 00:04:52.794511,I0824,INJOY DIAPERS EX MINI L-4,PAMPERS,PT KARYA CITRA,2,5800,5500.0,11600,600.0,11000.0,Transfer,Selesai,2025,6,15
89256,2026-05-11 00:04:52.798398,G2770,GLADE MATIC SPRAY REF 175G W.LILAC,STATIONERY,PT. SUKSES JAYA,5,24200,23000.0,121000,6000.0,115000.0,Transfer,Selesai,2026,5,11
89257,2025-07-10 00:04:52.801248,A2688,ALFREDO BALI HAZELNUT 160G,BISKUIT,"INDOSINMA JAYA,",1,29900,28500.0,29900,1400.0,28500.0,Transfer,Selesai,2025,7,10
89258,2025-10-10 00:04:52.804012,S1110,KOEPOE SEPUHAN 30ML HIJAU MD,BUMBU,PT.SUKSES JAYA,7,3200,2875.0,22400,2275.0,20125.0,QRIS,Selesai,2025,10,10
89259,2025-10-28 00:04:52.806883,D2478,DAYSON PUDDING STRW 6S,OBATAN,CV.JAYA RAYA,10,12100,11000.0,121000,11000.0,110000.0,Transfer,Proses,2025,10,28
89260,2025-12-21 00:04:52.810481,N0172,NATURSLIM 30S PIL SACHET (HERO),OBATAN,"BINTANG LIMA, P",2,8500,8250.0,17000,500.0,16500.0,Tunai,Selesai,2025,12,21
89261,2025-09-05 00:04:52.814253,E1654,ESK KIDS COLOGNE GEL 100ML MAGICAL,SABUN & SAMPHOO,PT ANUGRAH PERK,9,8200,7800.0,73800,3600.0,70200.0,Tunai,Selesai,2025,9,5
89262,2026-03-19 00:04:52.817955,S7037,SURYA SLIM 12 FILTER,ROKOK,ANGUANG,4,7000,6675.0,28000,1300.0,26700.0,Tunai,Selesai,2026,3,19
89263,2026-02-21 00:04:52.821689,P4289,PARATUSIN SIRUP 60ML,OBATAN,MESTIKA BATAM S,5,12800,12000.0,64000,4000.0,60000.0,Tunai,Selesai,2026,2,21
89264,2025-08-03 00:04:52.824913,H0391,HOSEN RAMBUTAN NENAS 565G,MAKANAN KALENG,"INDOSINMA JAYA,",10,18900,18000.0,189000,9000.0,180000.0,Tunai,Proses,2025,8,3
89265,2026-05-23 00:04:52.828485,G2498,GSN PURE SCRUP WASH 50ML,KOSMETIK,"BINTANG LIMA, P",3,12500,11440.0,37500,3180.0,34320.0,Tunai,Selesai,2026,5,23
89266,2025-09-07 00:04:52.831870,P1438,"PROMINA BBR TIM AY,TM & WTL,",MAKANAN BAYI,INDOMARCO,9,9700,9211.37,87300,4397.669999999993,82902.33,QRIS,Proses,2025,9,7
89267,2026-04-27 00:04:52.835189,F0296,FINNA 380G KRP UDANG NASIONAL,MAKANAN,"BINTANG LIMA, P",6,16300,15500.0,97800,4800.0,93000.0,Tunai,Selesai,2026,4,27
89268,2025-07-08 00:04:52.837978,P1703,"PIXY TWC 13,2G REF YELOW-BEIGE",KOSMETIK,"TANESIA, PT",5,18200,17200.0,91000,5000.0,86000.0,Tunai,Selesai,2025,7,8
89269,2026-03-21 00:04:52.840593,B3207,BUKRIM PREMIUM 400G BIRU,DETERGEN,INDOMARCO,8,1800,1636.35,14400,1309.2000000000007,13090.8,Tunai,Proses,2026,3,21
89270,2025-11-06 00:04:52.844704,T2500,TEH GELAS RS MADU,PASTA & S-GIGI,ARTA BOGA CEMER,8,1000,791.66,8000,1666.7200000000003,6333.28,Transfer,Selesai,2025,11,6
89271,2026-05-11 00:04:52.847444,C4184,CORNETTO ROYALE CHOC FEST,SUSU,BENTORO ADISAND,4,8500,6800.0,34000,6800.0,27200.0,QRIS,Selesai,2026,5,11
89272,2025-07-26 00:04:52.850218,F0700,FORMULA PEMBERSIH LIDAH,PASTA & S-GIGI,ARTA BOGA CEMER,3,3900,3300.0,11700,1800.0,9900.0,Tunai,Selesai,2025,7,26
89273,2025-12-17 00:04:52.853665,N1628,NESTEA LEMON TEA 8SX12G,BISKUIT,"BINTANG BARU, P",9,3500,3162.0,31500,3042.0,28458.0,QRIS,Proses,2025,12,17
89274,2026-01-28 00:04:52.857263,S6832,SOFTEX SSDBC.MAXI 24S,PEMBALUT WANITA,"HANSEL DNP, PT",9,8000,7583.0,72000,3753.0,68247.0,QRIS,Selesai,2026,1,28
89275,2025-07-07 00:04:52.860305,S4740,SILVER QUEEN CHUNKY BAR 100ML,COKELAT,"SUMBER SARI,CV",8,14900,13286.0,119200,12912.0,106288.0,Transfer,Selesai,2025,7,7
89276,2025-07-29 00:04:52.862969,T0487,PERMEN TOLAK ANGIN 5S HERBAL,PERMEN,LESTARI MANDIRI,10,1500,900.0,15000,6000.0,9000.0,Transfer,Proses,2025,7,29
89277,2025-12-17 00:04:52.865530,P4694,PEMBERSIH KACA KECIL,ALAT RUMAH TANGGA,MULTI GLOBAL TR,7,19500,14500.0,136500,35000.0,101500.0,QRIS,Proses,2025,12,17
89278,2025-10-13 00:04:52.869445,D0893,DUREX TOGETHER  ISO4074,OBATAN,"DOS NI ROHA, PT",3,12000,7865.0,36000,12405.0,23595.0,Tunai,Selesai,2025,10,13
89279,2025-08-14 00:04:52.872137,S3604,SUNLIGHT 250ML LIME BTL,DETERGEN,PRIMA RINTIS SE,10,6400,6050.0,64000,3500.0,60500.0,Tunai,Selesai,2025,8,14
89280,2026-03-05 00:04:52.874711,P2473,PROMAG OBAT MAAG 3X12 TABLET,OBATAN,GEMBIRA,5,12600,11386.25,63000,6068.75,56931.25,Tunai,Selesai,2026,3,5
89281,2026-03-28 00:04:52.877305,B0816,BIG BABOL 99G GRAPE,PERMEN,PT MULTIBOGA  A,7,3200,2900.0,22400,2100.0,20300.0,Tunai,Selesai,2026,3,28
89282,2025-09-07 00:04:52.880072,I1109,INACO PUDING CKLT 21.5G,MENTEGA,NATURAL ALTOVIR,3,3200,2997.75,9600,606.75,8993.25,QRIS,Selesai,2025,9,7
89283,2026-05-17 00:04:52.882622,P2881,PONDS WB HBL 100ML,KOSMETIK,PRINTIS PRIBADI,1,11400,10400.0,11400,1000.0,10400.0,Tunai,Selesai,2026,5,17
89284,2025-11-12 00:04:52.885439,N1537,NATUR ML MERAWAT RAMBUT RUSAK,MINYAK GORENG,SERAYA MAKMUR P,2,13600,12733.0,27200,1734.0,25466.0,Tunai,Selesai,2025,11,12
89285,2025-10-02 00:04:52.888698,V1011,VEGETA 6S@8G NETRAL,MINUMAN,"BINTANG LIMA, P",9,8200,7645.0,73800,4995.0,68805.0,Tunai,Selesai,2025,10,2
89286,2025-07-06 00:04:52.892517,J0416,JOLLY LUNCH NAP 70S BAG,TISSUE,PT SELATINDO BA,10,6600,6120.0,66000,4800.0,61200.0,QRIS,Selesai,2025,7,6
89287,2025-06-13 00:04:52.895570,O0209,OSKADON 4 TABLET,OBATAN,"BINTANG LIMA, P",7,1400,1045.0,9800,2485.0,7315.0,Transfer,Selesai,2025,6,13
89288,2026-01-09 00:04:52.898741,G2673,GARNIER SLEEPING SET,KOSMETIK,"BINTANG LIMA, P",8,83000,79090.0,664000,31280.0,632720.0,Transfer,Selesai,2026,1,9
89289,2025-07-16 00:04:52.901225,A2540,AIR WICK 4IN1 ROSE 300ML,SABUN & SAMPHOO,MESTIKA BATAM S,3,4300,3850.0,12900,1350.0,11550.0,Tunai,Selesai,2025,7,16
89290,2026-03-01 00:04:52.904503,S0744,SARI 450ML SARSI,MINUMAN,SRIJAYA RAYA PE,6,11000,1.25,66000,65992.5,7.5,Tunai,Proses,2026,3,1
89291,2025-12-09 00:04:52.907169,M1406,MOLTO PEWANGI 900ML ORANGE,DETERGEN,PRINTIS PRIBADI,10,8600,7800.0,86000,8000.0,78000.0,Tunai,Selesai,2025,12,9
89292,2025-06-27 00:04:52.909847,N0799,NUTRIJELL 15G JAMBU BIJI,MANISAN,a,8,3800,3333.33,30400,3733.3600000000006,26666.64,Tunai,Selesai,2025,6,27
89293,2026-03-31 00:04:52.912881,F0538,FRUIT TELLA YOGURT 100G,PERMEN,PT MULTIBOGA  A,2,3500,3000.0,7000,1000.0,6000.0,Tunai,Selesai,2026,3,31
89294,2026-03-11 00:04:52.915529,H1296,HEAD&SHOULDERS A.KETOMBE 350ML,SABUN & SAMPHOO,"SUMBER SARI,CV",6,28900,27475.0,173400,8550.0,164850.0,Transfer,Selesai,2026,3,11
89295,2026-03-08 00:04:52.918152,S6729,shinzui body cleanser  reff 200ml;,SUSU,"SUMBER SARI,CV",8,6700,6321.0,53600,3032.0,50568.0,Tunai,Selesai,2026,3,8
89296,2025-09-27 00:04:52.921372,S7257,SHOYUEMI CURRY BBQ 60G,SNACK,"INDOSINMA JAYA,",4,4200,3847.5,16800,1410.0,15390.0,Tunai,Selesai,2025,9,27
89297,2026-01-05 00:04:52.924392,S7178,S-26 PROMIL GOLD 900G,SUSU,PT.YAFINDO  MIT,1,199800,197724.0,199800,2076.0,197724.0,QRIS,Selesai,2026,1,5
89298,2025-08-13 00:04:52.926952,L2003,LEO KRIPIK KENTANG 20G SAPI PANGGAN,SNACK,SNS.PT,3,1000,860.0,3000,420.0,2580.0,Tunai,Selesai,2025,8,13
89299,2026-03-27 00:04:52.929516,J1115,JUSMASTER 320ML LAICE,SNACK,"INDOSINMA JAYA,",5,3000,2613.62,15000,1931.9000000000005,13068.099999999999,Transfer,Selesai,2026,3,27
89300,2026-01-09 00:04:52.932070,R1858,REJOICE 3IN1 170ML,PAMPERS,"SUMBER SARI,CV",1,13400,12800.0,13400,600.0,12800.0,Tunai,Selesai,2026,1,9
89301,2025-09-12 00:04:52.934624,F1269,FRESFEA GREEN MY BODY GINSENG 350ML,MAKANAN,COCA COLA DISTR,1,3500,3333.33,3500,166.67000000000007,3333.33,Transfer,Selesai,2025,9,12
89302,2026-02-15 00:04:52.937316,D0481,DIABETASOL 185G VNL/NEW IMPROV,SUSU,"BINTANG LIMA, P",6,33800,33443.0,202800,2142.0,200658.0,QRIS,Selesai,2026,2,15
89303,2025-07-04 00:04:52.939894,N1636,NIVEA INTENSIVE 100ML,KOSMETIK,COLAMAS INDAH S,8,8200,7535.0,65600,5320.0,60280.0,Tunai,Selesai,2025,7,4
89304,2026-04-27 00:04:52.942788,O0801,ORAL-B ALL ROUNDER 123S 2S,MINUMAN,"SUMBER SARI,CV",7,5500,4926.0,38500,4018.0,34482.0,Tunai,Selesai,2026,4,27
89305,2025-12-03 00:04:52.945383,K0014,KOPI BBK K.TANKER 1KG,TEH & KOPI,KAPAL TANKER,4,29100,28499.63,116400,2401.479999999996,113998.52,QRIS,Selesai,2025,12,3
89306,2025-10-15 00:04:52.948042,H1366,H&S ALL IN ONE 315ML,KOSMETIK,"SUMBER SARI,CV",9,30200,28753.0,271800,13023.0,258777.0,Tunai,Selesai,2025,10,15
89307,2026-03-04 00:04:52.950619,B3207,BUKRIM PREMIUM 400G BIRU,DETERGEN,INDOMARCO,9,1800,1636.35,16200,1472.8500000000008,14727.15,Tunai,Proses,2026,3,4
89308,2025-06-22 00:04:52.953223,S5322,SWEETY FIT PANTZ XL-5,PAMPERS,"HANSEL DNP, PT",6,9900,9369.59,59400,3182.459999999999,56217.54,Tunai,Proses,2025,6,22
89309,2026-03-02 00:04:52.955817,M4332,MILO 3IN1 1000G,SUSU,PD BINTANG BARU,5,57800,57828.0,289000,-140.0,289140.0,Tunai,Selesai,2026,3,2
89310,2025-12-27 00:04:52.958950,C3792,CITRA LASTINGYOUTH MADU&GOJI 120ML,BUMBU,PRINTIS PRIBADI,4,9200,8525.0,36800,2700.0,34100.0,Tunai,Selesai,2025,12,27
89311,2025-10-16 00:04:52.963122,H0391,HOSEN RAMBUTAN NENAS 565G,MAKANAN KALENG,"INDOSINMA JAYA,",3,18900,18000.0,56700,2700.0,54000.0,Tunai,Proses,2025,10,16
89312,2025-06-13 00:04:52.965723,M3054,MASTER KIDS S.GEL 100ML BATMAN,SABUN & SAMPHOO,PT ANUGRAH PERK,7,5500,4900.0,38500,4200.0,34300.0,Tunai,Selesai,2025,6,13
89313,2025-07-06 00:04:52.968301,S6728,SHINYOKU EKOLAMP 3W,ALAT LISTRIK,NKC RUPAT KARYA,3,18500,16750.0,55500,5250.0,50250.0,QRIS,Proses,2025,7,6
89314,2026-03-27 00:04:52.970830,P1945,PIGEON CP PWDR REFF 14G IVORY,KOSMETIK,PT KARYA CITRA,9,17700,16770.0,159300,8370.0,150930.0,Tunai,Selesai,2026,3,27
89315,2025-12-01 00:04:52.973689,D2175,DUMEX DUGRO 1+ CEREAL 650G,SUSU,MMP,7,57600,57000.0,403200,4200.0,399000.0,Tunai,Selesai,2025,12,1
89316,2025-08-05 00:04:52.976756,P4553,PAMPERS EASY UPS PANT XL16,MINUMAN,"SUMBER SARI,CV",1,49200,47750.0,49200,1450.0,47750.0,Tunai,Selesai,2025,8,5
89317,2026-02-23 00:04:52.979849,W0412,WE LOVE PAMPERS L-72,PAMPERS,PT.YAFINDO  MIT,6,81400,79000.0,488400,14400.0,474000.0,Tunai,Selesai,2026,2,23
89318,2025-12-21 00:04:52.982617,K1297,PERMEN KUNYIT ASAM 5SX15 SCHT,PERMEN,LESTARI MANDIRI,7,1500,900.0,10500,4200.0,6300.0,Tunai,Selesai,2025,12,21
89319,2026-04-22 00:04:52.987164,S2950,SUSTAGEN KID 350G MADU,SUSU,ENSEVAL PUTERA,1,45500,45000.0,45500,500.0,45000.0,QRIS,Selesai,2026,4,22
89320,2026-02-03 00:04:52.991068,I0010,IC COFFEEMIX GINSENG 5SX20G,TEH & KOPI,"BINTANG LIMA, P",6,10300,9768.0,61800,3192.0,58608.0,Tunai,Selesai,2026,2,3
89321,2025-09-27 00:04:52.993667,I0184,IDF KECAP 625ML MANIS,KECAP & SAUCE,"INDOSINMA JAYA,",2,10900,13909.0,21800,-6018.0,27818.0,QRIS,Selesai,2025,9,27
89322,2026-05-01 00:04:52.996309,G1478,GOOD BABY DIAPERS M-20,PAMPERS,JAYA PUTRA SAWA,10,25300,24500.0,253000,8000.0,245000.0,QRIS,Proses,2026,5,1
89323,2025-06-25 00:04:52.998897,L2162,LIPTON  YELOW LEBEL TEA 1002G ENV,TEH & KOPI,SRIJAYA RAYA PE,2,26600,25530.33,53200,2139.3399999999965,51060.66,Tunai,Proses,2025,6,25
89324,2026-01-19 00:04:53.003011,V0858,VAPE ULTRA MAT 45S LAVENDER,TANDAS,SELATANINDO SAR,10,8900,7650.0,89000,12500.0,76500.0,Transfer,Selesai,2026,1,19
89325,2026-01-01 00:04:53.006704,D2343,DUMEX DUPRO TAHAP 2 1.6KG,MINUMAN,MMP,2,124800,123520.0,249600,2560.0,247040.0,Tunai,Selesai,2026,1,1
89326,2025-08-25 00:04:53.009436,Y0387,YOU C1000 ORANGE 6BTL,SNACK,ARTA BOGA CEMER,9,26900,25500.0,242100,12600.0,229500.0,Transfer,Selesai,2025,8,25
89327,2025-08-22 00:04:53.011988,S6987,S.AYU ALAS BDK SAWO MATANG 35ML,KOSMETIK,"SUMBER SARI,CV",4,6500,5906.0,26000,2376.0,23624.0,Tunai,Selesai,2025,8,22
89328,2026-05-16 00:04:53.014583,O0698,OR.LV POME 500ML,SABUN & SAMPHOO,COLAMAS INDAH S,2,4300,8310.0,8600,-8020.0,16620.0,Tunai,Selesai,2026,5,16
89329,2025-12-17 00:04:53.017141,M2375,MASAKO 250G RASA AYAM,BUMBU,a,10,7000,6783.33,70000,2166.7000000000007,67833.3,Transfer,Proses,2025,12,17
89330,2026-03-19 00:04:53.019720,I0029,IC ORIGINAL BLEND 200G BOTOL,TEH & KOPI,"BINTANG LIMA, P",7,42800,40678.0,299600,14854.0,284746.0,Tunai,Selesai,2026,3,19
89331,2026-04-15 00:04:53.022288,A1731,AIM BISC 300G CREAM CRACKERS,BISKUIT,CV. KIAT SEJAHT,2,5400,4900.0,10800,1000.0,9800.0,Tunai,Selesai,2026,4,15
89332,2026-05-09 00:04:53.026182,N1576,NUTRI SARI 200ML BOX JUS FRUIT VEGG,MINUMAN,NATURAL ALTOVIR,2,5400,5060.0,10800,680.0,10120.0,Tunai,Selesai,2026,5,9
89333,2026-01-13 00:04:53.030131,S6902,SOS PL 800 REF MAGIC,DETERGEN,"TEMPO, PT",8,6200,5773.0,49600,3416.0,46184.0,QRIS,Selesai,2026,1,13
89334,2025-06-15 00:04:53.034006,K2658,KERTAS LIPAT SIDU 14X14 TK,STATIONERY,GAJAH MADA,6,4500,3500.0,27000,6000.0,21000.0,Tunai,Selesai,2025,6,15
89335,2025-06-17 00:04:53.037826,M0545,MARINA HBL NAT 100ML CHAMOMILE,KOSMETIK,"BINTANG LIMA, P",3,3500,2932.0,10500,1704.0,8796.0,Tunai,Proses,2025,6,17
89336,2025-11-27 00:04:53.041681,S5989,SHINZUI SOAP 100G MYORI,SABUN & SAMPHOO,COLAMAS INDAH S,2,3000,2798.0,6000,404.0,5596.0,QRIS,Selesai,2025,11,27
89337,2025-10-21 00:04:53.045499,C3696,CAMERA C BUD  100;S 429  LOVE,BERAS,"INDOSINMA JAYA,",4,3700,2700.0,14800,4000.0,10800.0,Transfer,Selesai,2025,10,21
89338,2026-02-07 00:04:53.049010,P4491,PANTENE CONDTOTAL CARE 180ML,SABUN & SAMPHOO,"SUMBER SARI,CV",6,15800,15008.0,94800,4752.0,90048.0,Transfer,Selesai,2026,2,7
89339,2025-10-05 00:04:53.051689,F0798,F&N 330ML KOPI KRIM SODA (INA),MINUMAN,SKS,1,3000,2416.66,3000,583.3400000000001,2416.66,QRIS,Selesai,2025,10,5
89340,2025-10-19 00:04:53.054475,J1074,JNJ WAFRET DOUBLE VANILA 15GX24,MINUMAN,COLAMAS INDAH S,7,10600,9840.0,74200,5320.0,68880.0,Tunai,Selesai,2025,10,19
89341,2025-06-17 00:04:53.057181,R1602,REXONA  DEO STIKE 34G FLORAL,KOSMETIK,PRINTIS PRIBADI,10,5900,5250.0,59000,6500.0,52500.0,Tunai,Selesai,2025,6,17
89342,2025-06-19 00:04:53.059802,S1304,SHINZUI FACIAL WASH 80GR,KOSMETIK,"SUMBER SARI,CV",5,8700,8262.0,43500,2190.0,41310.0,Tunai,Selesai,2025,6,19
89343,2025-06-25 00:04:53.062407,B4586,BUKU MEWARNAI 792,STATIONERY,GAJAH MADA,9,5000,4000.0,45000,9000.0,36000.0,Tunai,Proses,2025,6,25
89344,2025-08-30 00:04:53.065001,C2337,C/C JUICE 1LT GUAVA,MINUMAN,"ABDI BATAM, UD",8,14400,13666.66,115200,5866.720000000001,109333.28,Tunai,Selesai,2025,8,30
89345,2025-12-17 00:04:53.068103,M4112,MAMY POKO PANTS STD L20,TEH & KOPI,PRIMA RINTIS SE,6,34000,32680.0,204000,7920.0,196080.0,Transfer,Selesai,2025,12,17
89346,2025-06-06 00:04:53.071088,D2118,DETTOL ORIGINAL 4+1 120G,SABUN & SAMPHOO,"BINTANG LIMA, P",10,18900,18085.0,189000,8150.0,180850.0,Tunai,Selesai,2025,6,6
89347,2026-02-14 00:04:53.073780,S5400,SCORPIO MINY.PARAM 60ML,OBATAN,"BINTANG LIMA, P",4,5500,5000.0,22000,2000.0,20000.0,Tunai,Selesai,2026,2,14
89348,2025-07-23 00:04:53.076320,M2076,M.RATU PENY 150ML J.NIPIS,KOSMETIK,"BINTANG LIMA, P",3,12500,11900.0,37500,1800.0,35700.0,Transfer,Selesai,2025,7,23
89349,2025-11-14 00:04:53.078948,K1931,KG MALKIST ABON SAPI 145G,BISKUIT,PT.SUMBER SARI,3,4900,4600.0,14700,900.0,13800.0,QRIS,Selesai,2025,11,14
89350,2025-09-23 00:04:53.081538,A2393,ABC SARDINES CHILI 155,MAKANAN KALENG,SERAYA MAKMUR P,1,5200,4904.0,5200,296.0,4904.0,Tunai,Selesai,2025,9,23
89351,2025-07-22 00:04:53.084122,P0515,PONDAN ICE CREAM 150G DURIAN,BUMBU,STAR MARA,10,12700,12000.0,127000,7000.0,120000.0,Tunai,Selesai,2025,7,22
89352,2025-07-12 00:04:53.087064,G0282,GARUDA KATOM 200G (AG1D),SNACK,SNS.PT,4,9000,8352.0,36000,2592.0,33408.0,Transfer,Selesai,2025,7,12
89353,2025-06-13 00:04:53.090123,H0264,HERS PROTEX MAXI 8S,PEMBALUT WANITA,PT CITRA UTAMA,7,3200,2687.0,22400,3591.0,18809.0,Tunai,Proses,2025,6,13
89354,2025-06-26 00:04:53.093426,S2991,SWALLOW S-110 TOILET BALL 6S,TEH & KOPI,"MAHA NAGA, TK",6,10700,10091.67,64200,3649.9799999999996,60550.020000000004,Tunai,Selesai,2025,6,26
89355,2026-04-11 00:04:53.097287,Q0105,QUEEN JELLY 80 500GR,PERMEN,"INDOSINMA JAYA,",6,20200,2.4,121200,121185.59999999999,14.399999999999999,Transfer,Selesai,2026,4,11
89356,2025-10-12 00:04:53.101101,K1991,KAYAKING 80G GARLIC PEANUT,SNACK,PT ANUGRAH PERK,1,5900,5600.0,5900,300.0,5600.0,Tunai,Selesai,2025,10,12
89357,2025-10-19 00:04:53.104914,M4091,MAMY POKO PANTS STR XL20,TEH & KOPI,PRIMA RINTIS SE,10,41000,39340.0,410000,16600.0,393400.0,Tunai,Selesai,2025,10,19
89358,2025-10-01 00:04:53.108711,D1925,DOVE SHAMPOO DAMAGE THERAPY 90ML,SABUN & SAMPHOO,PRINTIS PRIBADI,7,8600,8150.0,60200,3150.0,57050.0,Transfer,Proses,2025,10,1
89359,2026-05-25 00:04:53.112682,N1722,NICE TRAVELPACK 60SX2PLY,TISSUE,PT SELATINDO BA,6,2000,1883.65,12000,698.0999999999995,11301.900000000001,QRIS,Selesai,2026,5,25
89360,2025-07-08 00:04:53.116582,D1043,DAHLIA K-231 CLOSET F.WITH CASE,TANDAS,"BINTANG LIMA, P",6,10900,9961.0,65400,5634.0,59766.0,Transfer,Proses,2025,7,8
89361,2026-01-20 00:04:53.120465,R1605,ROKOK KANSAS,SUSU,ANGUANG,3,7500,6850.0,22500,1950.0,20550.0,Transfer,Proses,2026,1,20
89362,2025-08-19 00:04:53.123179,N0207,NERIL SHP 100ML ANTI DANDRUFF,SABUN & SAMPHOO,"BINTANG LIMA, P",2,25200,23870.0,50400,2660.0,47740.0,Tunai,Proses,2025,8,19
89363,2026-04-17 00:04:53.125830,T2518,TIC TAC SNACK CHIKEN ONION 100G,MAKANAN KALENG,"BINTANG LIMA, P",6,2800,2376.0,16800,2544.0,14256.0,QRIS,Selesai,2026,4,17
89364,2026-03-17 00:04:53.128510,V1049,VEET 60G SHEA BUTTER&LILY,SABUN & SAMPHOO,MESTIKA BATAM S,10,18900,18091.0,189000,8090.0,180910.0,Tunai,Selesai,2026,3,17
89365,2025-09-07 00:04:53.131094,L2180,LIPSTIK LOUVRE 06,KOSMETIK,VS PERSADA,9,7500,5416.67,67500,18749.97,48750.03,QRIS,Selesai,2025,9,7
89366,2026-03-05 00:04:53.133665,L1695,LIFEBUOY 85G TOTAL PROTECT,SABUN & SAMPHOO,PRINTIS PRIBADI,1,2000,1750.0,2000,250.0,1750.0,Tunai,Selesai,2026,3,5
89367,2026-05-11 00:04:53.137949,K0016,KOPI BBK K.TANKER 200G,TEH & KOPI,KAPAL TANKER,7,8200,7790.0,57400,2870.0,54530.0,Tunai,Proses,2026,5,11
89368,2025-11-25 00:04:53.140817,R1286,REJOICE SHP 200ML SILKY BLACK,SABUN & SAMPHOO,"SUMBER SARI,CV",1,11700,11075.0,11700,625.0,11075.0,Tunai,Selesai,2025,11,25
89369,2026-02-28 00:04:53.143861,L2422,LARUTAN KAKI 3 320ML STRAW,PARFUM,AKP[ANUGRAH KAR,4,4200,3950.0,16800,1000.0,15800.0,Tunai,Selesai,2026,2,28
89370,2025-12-17 00:04:53.146624,C2283,CAMERA (11133)  BREAST PUMP,PRODUCT BAYI,"INDOSINMA JAYA,",7,11600,11000.0,81200,4200.0,77000.0,Tunai,Selesai,2025,12,17
89371,2025-06-13 00:04:53.149433,M4668,MAMY POKO PANTS STANDAR MINI S22,SABUN & SAMPHOO,PRIMA RINTIS SE,4,25200,24380.0,100800,3280.0,97520.0,Tunai,Selesai,2025,6,13
89372,2025-06-24 00:04:53.152389,S1258,SHE TALCUM PWD 40GR SPORTY,KOSMETIK,"SUMBER SARI,CV",3,3700,3285.0,11100,1245.0,9855.0,Tunai,Selesai,2025,6,24
89373,2025-07-29 00:04:53.156314,P4255,PRITHO JUNIOR APPL SIKAT,LAIN-LAIN,SERAYA MAKMUR P,6,1500,1200.0,9000,1800.0,7200.0,Tunai,Selesai,2025,7,29
89374,2025-11-06 00:04:53.160613,W0848,WCC SARI KELAPA 850G,MINUMAN,SANTRI JAYA.CV,2,9900,9500.0,19800,800.0,19000.0,Tunai,Selesai,2025,11,6
89375,2025-12-23 00:04:53.164557,S6714,SS BENDERA 42G/SASET,SUSU,"HANSEL DNP, PT",1,1000,897.0,1000,103.0,897.0,Tunai,Selesai,2025,12,23
89376,2025-07-18 00:04:53.168630,R1627,RINSO A.NODA 1.4KG,DETERGEN,PRINTIS PRIBADI,5,23200,22450.0,116000,3750.0,112250.0,QRIS,Selesai,2025,7,18
89377,2025-10-25 00:04:53.173198,M4372,MASTER SPRAY AMBER 100ML,PARFUM,PT ANUGRAH PERK,2,11000,10000.0,22000,2000.0,20000.0,Tunai,Selesai,2025,10,25
89378,2026-02-03 00:04:53.177343,V0247,VIT AIR MINERAL 600ML,MINUMAN,SUMBER CIPTA AG,3,1200,1041.67,3600,474.9899999999998,3125.01,Tunai,Selesai,2026,2,3
89379,2026-01-25 00:04:53.181902,C3188,C.SAHAJA POWDER 100G BTL,PRODUCT BAYI,MITRA MANDIRI T,5,2500,1788.0,12500,3560.0,8940.0,Tunai,Selesai,2026,1,25
89380,2026-03-30 00:04:53.185950,C3185,CB SHP 300ML REF N.CARE,PRODUCT BAYI,PT MULTIBOGA  A,1,15200,14300.0,15200,900.0,14300.0,Transfer,Selesai,2026,3,30
89381,2025-06-12 00:04:53.189883,O0531,OLAY T.WHITE EXTRA LIGHT 40G,KOSMETIK,"SUMBER SARI,CV",8,19600,17800.0,156800,14400.0,142400.0,Tunai,Selesai,2025,6,12
89382,2026-01-10 00:04:53.194596,D2367,DARLIE ALL SHINY 90G WHITE LIME,SABUN & SAMPHOO,"TANESIA, PT",8,9200,8750.0,73600,3600.0,70000.0,QRIS,Selesai,2026,1,10
89383,2025-07-22 00:04:53.199080,I0369,INDOMILK 400G CKT BOX,SUSU,INDOMARCO,3,23000,22718.16,69000,845.5200000000004,68154.48,Tunai,Selesai,2025,7,22
89384,2025-12-14 00:04:53.202874,A1505,ATTACK 900G SOFTENER,DETERGEN,LESTARI MANDIRI,7,14900,14300.0,104300,4200.0,100100.0,Tunai,Selesai,2025,12,14
