kode_barang,kode_barcode,kode_barcode_2,kode_barcode_3,nama,kategori,sub_kategori,supplier,tanggal_beli,isi,isi_satuan_3,satuan_1,satuan_2,satuan_3,toko,gudang,hpp,harga_toko_1,harga_toko_2,harga_toko_3,harga_partai_1,harga_partai_2,harga_partai_3,harga_cabang_1,harga_cabang_2,harga_cabang_3,lokasi,ukuran,warna,nama_2,nama_3,stok_min,stok_max
T1752,8999999191504,0.0,0.0,TARO NET 16G SEAWEED FLAVOUR,SNACK,0.0,Unknown,1899-12-30,40,1,BUNGKUS,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
T1879,8999999193393,0.0,0.0,TARO NET 60G CHICKENZILLA,SNACK,0.0,Unknown,1899-12-30,24,1,BUNGKUS,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
T1841,8999999193416,0.0,0.0,TARO NET 60G CHILLIKONG,TEH & KOPI,0.0,Unknown,1899-12-30,24,1,BUNGKUS,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
T1834,8999999193362,0.0,0.0,TARO NET 60G ITALIAN PIZZA,SNACK,0.0,Unknown,1899-12-30,24,1,BUNGKUS,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
T1758,8999999193348,0.0,0.0,TARO NET 60G POTATO BBQ,SNACK,0.0,Unknown,1899-12-30,24,1,BUNGKUS,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
T1751,8999999193331,0.0,0.0,TARO NET 60G SEAWEED FLAVOUR,SNACK,0.0,Unknown,1899-12-30,24,1,BUNGKUS,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
T2638,8999999020217,0.0,0.0,TARO NET BALADO 40G,OBATAN,0.0,PRIMA RINTIS SE,1899-12-30,24,1,PACKs,0.0,0.0,0,0,3530.0,3800,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
T2571,8999999002466,0.0,0.0,TARO NET CHEESE BLAST 40G,PASTA & S-GIGI,0.0,PRINTIS PRIBADI,1899-12-30,24,1,PCs,0.0,0.0,0,0,3530.0,3800,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
T2477,8999999195533,0.0,0.0,TARO NET CHEESE BURGER 12G,SNACK,0.0,PRIMA RINTIS SE,1899-12-30,40,1,PACKs,0.0,0.0,0,0,1159.0,1300,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
T2250,8999999194628,0.0,0.0,TARO NET CHEESE BURGER 55GR,SNACK,0.0,Unknown,1899-12-30,1,1,KARTON,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
T2251,8999999194215,0.0,0.0,TARO NET CURLY FRIES 55GR,SNACK,0.0,Unknown,1899-12-30,1,1,KARTON,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
T2637,8999999020231,0.0,0.0,TARO NET OTAK OTAK 40G,PASTA & S-GIGI,0.0,PRINTIS PRIBADI,1899-12-30,24,1,PCs,0.0,0.0,0,0,3530.0,3800,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
T2502,8999999000189,0.0,0.0,TARO NET SEAWEED 40G,SABUN & SAMPHOO,0.0,PRIMA RINTIS SE,1899-12-30,24,1,PACKs,0.0,0.0,0,0,3530.0,3800,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
T2347,8999999012922,0.0,0.0,TARO POTATO BBQ 24PC@50G,SNACK,0.0,Unknown,1899-12-30,1,1,KARTON,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
T2278,8999999019990,0.0,0.0,TARO POTATO BBQ 40PACKS@16GR,SNACK,0.0,Unknown,1899-12-30,1,1,KARTON,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
T2316,8999999012823,0.0,0.0,TARO POTATO BBQ 40PC@12G,SNACK,0.0,Unknown,1899-12-30,1,1,KARTON,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
T2324,8999999000066,0.0,0.0,TARO POTATO BBQ 50G,SNACK,0.0,PRINTIS PRIBADI,1899-12-30,24,1,PCs,0.0,0.0,0,0,3530.0,3800,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
T2279,8999999016814,0.0,0.0,TARO ROASTED CORN 40PACKS@18GR,SNACK,0.0,Unknown,1899-12-30,1,1,KARTON,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
T2496,8999999000165,0.0,0.0,TARO SEAWEED 10G,OBATAN,0.0,PRIMA RINTIS SE,1899-12-30,40,1,PACKs,0.0,0.0,0,0,900.0,1000,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
T2320,8999999194734,0.0,0.0,TARO SEAWEED 12G,SNACK,0.0,PRINTIS PRIBADI,1899-12-30,40,1,BUNGKUS,0.0,0.0,0,0,1159.0,1300,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
T2373,8999999013745,0.0,0.0,TARO SEAWEED 24BKS@50G,SNACK,0.0,Unknown,1899-12-30,1,1,KARTON,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
T2317,8999999012892,0.0,0.0,TARO SEAWEED 40PC@12G,SNACK,0.0,Unknown,1899-12-30,1,1,KARTON,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
T2352,8999999195069,0.0,0.0,TARO SEAWEED 50G,SNACK,0.0,PRINTIS PRIBADI,1899-12-30,24,1,PACKs,0.0,0.0,0,0,3530.0,3800,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
T1674,8999999193195,0.0,0.0,TARO STICK 18G CHEESY CORN,SNACK,0.0,Unknown,1899-12-30,40,1,BUNGKUS,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
T1696,8999999193188,0.0,0.0,TARO STICK 18G PAPRIKA,BISKUIT,0.0,Unknown,1899-12-30,40,1,BUNGKUS,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
T1697,8999999193201,0.0,0.0,TARO STICK 18G ROASTED CORN,SNACK,0.0,Unknown,1899-12-30,40,1,BUNGKUS,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
T1799,8999999193164,0.0,0.0,TARO STICK 60G CHEESY CORN,SNACK,0.0,Unknown,1899-12-30,24,1,BUNGKUS,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
T1946,8999999193157,0.0,0.0,TARO STICK 60G PAPRIKA,SNACK,0.0,Unknown,1899-12-30,24,1,BUNGKUS,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
T1972,8999999193171,0.0,0.0,TARO STICK 60G ROASTED CORN,SNACK,0.0,Unknown,1899-12-30,24,1,BUNGKUS,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
T2363,8999999195540,0.0,0.0,TARO VURLY FRIES 12GR,SNACK,0.0,PRINTIS PRIBADI,1899-12-30,40,1,PCs,0.0,0.0,0,0,1159.0,1300,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
T2565,8994755060018,0.0,0.0,TARTLETS STRAW 150G,MINUMAN,0.0,STARTMARA PRATA,1899-12-30,24,1,KALENG,0.0,0.0,0,0,6987.75,7400,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
T0172,8993988031086,0.0,0.0,TAS JOYART,STATIONERY,0.0,Unknown,1899-12-30,1,1,BOX,0.0,0.0,0,0,0.0,4000,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
K0414,8995757639707,0.0,0.0,TAS KERTAS KIKI B,STATIONERY,0.0,Unknown,1899-12-30,1,1,BOX,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
K0416,8995757639608,0.0,0.0,TAS KERTAS KIKI TG (G.M),STATIONERY,0.0,Unknown,1899-12-30,1,1,BOX,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
K0417,8995757639509,0.0,0.0,TAS KERTAS KIKY KCL,STATIONERY,0.0,Unknown,1899-12-30,1,1,BOX,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
T2134,6901356587884,0.0,0.0,TAS PLASTIK 308 (GM),STATIONERY,0.0,Unknown,1899-12-30,12,1,PCs,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
T0173,8993988031079,0.0,0.0,TAS PLASTIK JA 1925,STATIONERY,0.0,Unknown,1899-12-30,12,1,LITER,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
J0425,8993988030300,0.0,0.0,TAS PLASTIK JA 2F23,STATIONERY,0.0,Unknown,1899-12-30,12,1,PCs,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
T2133,8998838880135,0.0,0.0,TAS PLASTIK KENKO 1925,STATIONERY,0.0,Unknown,1899-12-30,12,1,PCs,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
T2084,8998838880029,0.0,0.0,TAS PLASTIK KENKO 2327,ALAT RUMAH TANGGA,0.0,Unknown,1899-12-30,12,1,PCs,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
T0966,6921635847836,0.0,0.0,TAS PLASTIK NO.306 XIN XIN ( G.M ),STATIONERY,0.0,Unknown,1899-12-30,12,1,PCs,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
T0174,8991102101202,0.0,0.0,TASKS MOUTHWASH 20ML,OBATAN,0.0,Unknown,1899-12-30,12,1,PCs,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
T1352,6930347302182,0.0,0.0,TATAKAN SERBAGUNA BULAT,ALAT RUMAH TANGGA,0.0,Unknown,1899-12-30,1,1,BOX,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
T2489,8992917262508,0.0,0.0,TAUCO ASLI NO1 250G,SUSU,0.0,a,1899-12-30,12,1,PCs,0.0,0.0,0,0,3750.0,4700,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
T2523,9556156002173,0.0,0.0,TAUCO YEOS 450G,SUSU,0.0,a,1899-12-30,24,1,KALENG,0.0,0.0,0,0,11050.0,11700,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
T0894,8992832601710,0.0,0.0,TAVARES B.MIST 80ML BIRU,PARFUM,0.0,Unknown,1899-12-30,12,1,BOTOL,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
T0838,8992832601734,0.0,0.0,TAVARES B.MIST 80ML HIJAU,PARFUM,0.0,Unknown,1899-12-30,12,1,BOTOL,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
T0839,8992832601727,0.0,0.0,TAVARES B.MIST 80ML UNGU,PARFUM,0.0,Unknown,1899-12-30,12,1,BOTOL,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
T1440,4869005754830,0.0,0.0,TAVARES EDT 404 100ML PTH,PARFUM,0.0,Unknown,1899-12-30,12,1,BOTOL,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
T2222,8997001270032,0.0,0.0,TAY PIN SAN 2GR,OBATAN,0.0,"BINTANG LIMA, P",1899-12-30,12,1,PCs,0.0,0.0,0,0,1062.5,1300,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
T2686,8992736925189,0.0,0.0,TB KENTUKY HOT 250GR,BUMBU,0.0,"BINTANG LIMA, P",1899-12-30,1,1,KARTON,0.0,0.0,0,0,4459.0,4900,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
T2513,8999908034601,0.0,0.0,TC JN JUICY ORANGE 50G,SUSU,0.0,"TEMPO, PT",1899-12-30,1,1,KARTON,0.0,0.0,0,0,2386.0,2800,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
T1323,8886363210056,0.0,0.0,TC PURE HONEY 1KG,MAKANAN PAGI,0.0,Unknown,1899-12-30,1,1,BOX,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
T1111,8995207700018,0.0,0.0,TEA SET NIKURA 12PCS,PECAH BELAH,0.0,Unknown,1899-12-30,1,1,BOX,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
T2359,8998866200530,0.0,0.0,TEA-JUS APEL SACHET 10S,PERMEN,0.0,PT CITRA UTAMA,1899-12-30,36,1,PCs,0.0,0.0,0,0,2320.0,2700,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
T2362,8998866200554,0.0,0.0,TEA-JUS GULA BATU 10S,PERMEN,0.0,PT CITRA UTAMA,1899-12-30,24,1,PCs,0.0,0.0,0,0,2427.0,2700,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
T2360,8998866200547,0.0,0.0,TEA-JUS LEMON SACHET 10S,PERMEN,0.0,PT CITRA UTAMA,1899-12-30,36,1,PCs,0.0,0.0,0,0,2320.0,2700,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
T2361,8998866200523,0.0,0.0,TEA-JUS MELATI SACHET 10S,PERMEN,0.0,PT CITRA UTAMA,1899-12-30,36,1,PCs,0.0,0.0,0,0,2320.0,2700,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
T2414,89686820652,0.0,0.0,TEAKITA APPLE,MIE,0.0,Unknown,1899-12-30,1,1,BALL,0.0,0.0,0,0,0.0,1000,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
T2529,8999988000312,0.0,0.0,TEANGIN BADAK 320ML,BISKUIT,0.0,"MAKP, PT",1899-12-30,24,1,BUNGKUS,0.0,0.0,0,0,3925.0,4300,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
T1236,8996006853127,0.0,0.0,TEBS 330ML TEA COOLER,MINUMAN,0.0,PT SINAR SOSRO,1899-12-30,24,1,PCs,0.0,0.0,0,0,2708.33,3000,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
T0220,8993337110028,0.0,0.0,TECH F-002 APPLE,ALAT RUMAH TANGGA,0.0,Unknown,1899-12-30,1,1,BOX,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
T2293,9556439881617,0.0,0.0,TEDDY BROTHERS 150G,SNACK,0.0,Unknown,1899-12-30,1,1,KARTON,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
T2563,8992802420068,0.0,0.0,TEEN GIRLS PLAT CHOC 200G,TEH & KOPI,0.0,"BINTANG LIMA, P",1899-12-30,6,1,PCs,0.0,0.0,0,0,18500.0,18900,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
T2547,8992802420051,0.0,0.0,TEEN ZEE  PLAT CHOCO FRENZY,TEH & KOPI,0.0,"BINTANG LIMA, P",1899-12-30,3,1,PCs,0.0,0.0,0,0,18500.0,18900,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
T2542,8992802420037,0.0,0.0,TEEN ZEE BOY CKLT 200G,TEH & KOPI,0.0,"BINTANG LIMA, P",1899-12-30,3,1,PCs,0.0,0.0,0,0,15050.0,15300,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
T2545,8992802435055,0.0,0.0,TEEN ZEE CKLT 350G,TEH & KOPI,0.0,"BINTANG LIMA, P",1899-12-30,3,1,PCs,0.0,0.0,0,0,28350.0,28700,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
T2543,8992802420044,0.0,0.0,TEEN ZEE GIRLS 200G,TEH & KOPI,0.0,"BINTANG LIMA, P",1899-12-30,3,1,PCs,0.0,0.0,0,0,15050.0,15300,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
T2546,8992802435079,0.0,0.0,TEEN ZEE PLAT CHOCO BLACKFOREST 350,TEH & KOPI,0.0,"BINTANG LIMA, P",1899-12-30,1,1,KARTON,0.0,0.0,0,0,34000.0,34400,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
T2544,8992802435062,0.0,0.0,TEEN ZEE STRAWBERRY 350G,TEH & KOPI,0.0,"BINTANG LIMA, P",1899-12-30,3,1,PCs,0.0,0.0,0,0,28350.0,28700,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
T0249,8990011120250,0.0,0.0,TEFLOM MAXIM 22CM,ALAT RUMAH TANGGA,0.0,Unknown,1899-12-30,1,1,BOX,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
T1319,4904761190665,0.0,0.0,TEFLON ALO1 22CM PROVINCIA (A.C),TISSUE,0.0,Unknown,1899-12-30,1,1,BOX,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
T0247,8990011120236,0.0,0.0,TEFLON MAXIM 18 CM,ALAT RUMAH TANGGA,0.0,Unknown,1899-12-30,1,1,BOX,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
T0248,8990011120243,0.0,0.0,TEFLON MAXIM 20CM,ALAT RUMAH TANGGA,0.0,Unknown,1899-12-30,1,1,BOX,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
T0250,8990011120267,0.0,0.0,TEFLON MAXIM 24 CM,ALAT RUMAH TANGGA,0.0,Unknown,1899-12-30,1,1,BOX,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
T2400,76,0.0,0.0,TEH BENDERA BUBUK 1 PAK,STATIONERY,0.0,PT KARYA CITRA,1899-12-30,12,1,PCs,0.0,0.0,0,0,13500.0,13500,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
T2580,8996006855145,0.0,0.0,TEH BTL SOSRO JASMINE 500ML,MINUMAN,0.0,PT SINAR SOSRO,1899-12-30,24,1,BOTOL,0.0,0.0,0,0,3770.83,4000,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
T1720,8992797440348,0.0,0.0,TEH BUBUK MELATI 40G,TEH & KOPI,0.0,Unknown,1899-12-30,10,1,BUNGKUS,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
T1313,8886007811496,0.0,0.0,TEH CAP BOTOL 50G HIJAU,TEH & KOPI,0.0,LESTARI MANDIRI,1899-12-30,10,1,PCs,0.0,0.0,0,0,18000.0,19000,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
T2111,8886007811083,0.0,0.0,TEH CAP BOTOL BIRU 80G,TEH & KOPI,0.0,LESTARI MANDIRI,1899-12-30,5,1,PCs,0.0,0.0,0,0,3100.0,3400,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
T2112,8886007811014,0.0,0.0,TEH CAP BOTOL HIJAH 10S,TEH & KOPI,0.0,LESTARI MANDIRI,1899-12-30,10,1,PACKs,0.0,0.0,0,0,2650.0,3000,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
T2307,8886007811755,0.0,0.0,TEH CAP BOTOL HIJAU 10PAK@10S,TEH & KOPI,0.0,Unknown,1899-12-30,1,1,SLOF,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
T2230,8886007811915,0.0,0.0,TEH CAP BTL BIRU 40GR 10S,TEH & KOPI,0.0,LESTARI MANDIRI,1899-12-30,1,1,KARTON,0.0,0.0,0,0,22000.0,23100,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
T2272,8886007811526,0.0,0.0,TEH CAPT BTL BIRU 80G X 5 INCHS,MINUMAN,0.0,Unknown,1899-12-30,1,1,PAPAN,0.0,0.0,0,0,0.0,17000,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
T2520,8886007000241,0.0,0.0,TEH CELUP BTL HIJAU 25S,TEH & KOPI,0.0,LESTARI MANDIRI,1899-12-30,5,1,PCs,0.0,0.0,0,0,4400.0,4700,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
T2607,8997008310144,0.0,0.0,TEH CELUP C TOX 20SX40G,SUSU,0.0,SERAYA MAKMUR P,1899-12-30,3,1,PCs,0.0,0.0,0,0,22000.0,23100,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
T2224,8886007811236,0.0,0.0,TEH CELUP GREEN TEA 25X2G,TEH & KOPI,0.0,LESTARI MANDIRI,1899-12-30,10,1,PCs,0.0,0.0,0,0,7500.0,7900,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
T2422,8886007000272,0.0,0.0,TEH CELUP POCI 25 CLP APEL,TEH & KOPI,0.0,LESTARI MANDIRI,1899-12-30,1,1,BOX,0.0,0.0,0,0,3300.0,3600,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
T2421,8886007811465,0.0,0.0,TEH CELUP POCI 25 CLP LEMON,OBATAN,0.0,LESTARI MANDIRI,1899-12-30,1,1,BOX,0.0,0.0,0,0,3300.0,3500,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
T2420,8886007000265,0.0,0.0,TEH CELUP POCI 25 CLP ROSE,OBATAN,0.0,LESTARI MANDIRI,1899-12-30,5,1,PCs,0.0,0.0,0,0,3300.0,3500,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
T2423,8886007821228,0.0,0.0,TEH CELUP POCI 25 CLP STRAWBERRY,TEH & KOPI,0.0,LESTARI MANDIRI,1899-12-30,1,1,BOX,0.0,0.0,0,0,3300.0,3600,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
T2464,8886007811298,0.0,0.0,TEH CELUP POCI APPEL 50G,TEH & KOPI,0.0,LESTARI MANDIRI,1899-12-30,12,1,PACKs,0.0,0.0,0,0,1916.67,2100,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
T2463,8886007811441,0.0,0.0,TEH CELUP POCI LEMON 50G,TEH & KOPI,0.0,LESTARI MANDIRI,1899-12-30,12,1,PACKs,0.0,0.0,0,0,1916.67,2100,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
T2466,8886007811106,0.0,0.0,TEH CELUP POCI ROSE 50G,TEH & KOPI,0.0,LESTARI MANDIRI,1899-12-30,12,1,PACKs,0.0,0.0,0,0,1916.67,2100,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
T2465,8886007000289,0.0,0.0,TEH CELUP POCI STRAW 50G,TEH & KOPI,0.0,LESTARI MANDIRI,1899-12-30,12,1,PACKs,0.0,0.0,0,0,1916.67,2100,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
T2485,9829012041686,0.0,0.0,TEH CLP COCO CLASSIC 25S,BUMBU,0.0,"BINTANG LIMA, P",1899-12-30,40,1,BUNGKUS,0.0,0.0,0,0,2875.0,3200,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
T2501,8991102222068,0.0,0.0,TEH GELAS ANGGUR,PASTA & S-GIGI,0.0,ARTA BOGA CEMER,1899-12-30,24,1,PCs,0.0,0.0,0,0,750.0,1000,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
T2690,8991102227018,0.0,0.0,TEH GELAS CP ORIGINAL,MINUMAN,0.0,ARTA BOGA CEMER,1899-12-30,12,1,PACKs,0.0,0.0,0,0,7968.0,8800,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
T2549,8991102222020,0.0,0.0,TEH GELAS GREEN TEA,PASTA & S-GIGI,0.0,ARTA BOGA CEMER,1899-12-30,24,1,PCs,0.0,0.0,0,0,750.0,1000,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
T2500,8991102222105,0.0,0.0,TEH GELAS RS MADU,PASTA & S-GIGI,0.0,ARTA BOGA CEMER,1899-12-30,24,1,PCs,0.0,0.0,0,0,791.66,1000,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
T2691,8991102227032,0.0,0.0,TEH GELASCP ORIGINAL 500ML,PASTA & S-GIGI,0.0,Unknown,1899-12-30,1,1,BOX,0.0,0.0,0,0,0.0,5500,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
T2693,8991102227056,0.0,0.0,TEH GLS 330ML,BISKUIT,0.0,ARTA BOGA CEMER,1899-12-30,24,1,PCs,0.0,0.0,0,0,2240.0,3600,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
T0252,8890228006512,0.0,0.0,TEH KAPAL-L 50G,TEH & KOPI,0.0,Unknown,1899-12-30,10,1,PCs,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
T2644,8998009040153,0.0,0.0,TEH KOTAK GUAVA 200ML,BUMBU,0.0,PT.MULTIBOGA AR,1899-12-30,24,1,BUNGKUS,0.0,0.0,0,0,1980.0,2300,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
T2517,8998009040139,0.0,0.0,TEH KTK MELATI 500ML,DETERGEN,0.0,PT.MULTIBOGA AR,1899-12-30,12,1,BUNGKUS,0.0,0.0,0,0,4245.0,4600,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
