transaction_id,tanggal,kode_barang,nama_produk,kategori,supplier,qty,harga_jual,hpp,total,profit,tahun,bulan,hari
86474,2025-07-25 21:21:00.094726,B4692,BIORE FRESIA 250ML,KOSMETIK,0,10,10800,0.0,108000,108000.0,2025,7,25
86475,2025-08-13 21:21:00.096113,A1918,AUBEAU LIPSTICK 14,KOSMETIK,0,6,0,0.0,0,0.0,2025,8,13
86476,2025-10-31 21:21:00.097493,C0135,C.I.L TALC 100GR ENRICHED,KOSMETIK,0,2,0,0.0,0,0.0,2025,10,31
86477,2026-01-14 21:21:00.098885,P4623,PANTENE SHMP 5MLX12S A.KETOMBE,SABUN & SAMPHOO,"SUMBER SARI,CV",6,4600,4236.0,27600,2184.0,2026,1,14
86478,2025-06-06 21:21:00.100369,R1127,REJOICE COND 200ML FRUITY,SABUN & SAMPHOO,0,8,0,0.0,0,0.0,2025,6,6
86479,2025-09-08 21:21:00.101755,P2388,PLAYBOY EDT 65ML PUTIH,PARFUM,0,8,0,0.0,0,0.0,2025,9,8
86480,2025-11-26 21:21:00.103126,D0373,DENIM 100ML HIJAU/MUSK,PARFUM,0,1,0,0.0,0,0.0,2025,11,26
86481,2025-08-21 21:21:00.104596,V0510,VIVA QUEEN BARU 35G NAT,KOSMETIK,PT. SUKSES JAYA,9,7200,6792.0,64800,3672.0,2025,8,21
86482,2025-09-29 21:21:00.105996,M3187,MARRYLAND 70G ALMOND,COKELAT,0,6,0,0.0,0,0.0,2025,9,29
86483,2026-01-28 21:21:00.107409,S1020,KOPI BBK SELAMAT PAGI 50G,TEH & KOPI,SELAMAT PAGI,6,1400,1200.0,8400,1200.0,2026,1,28
86484,2026-02-16 21:21:00.108799,B0816,BIG BABOL 99G GRAPE,PERMEN,PT MULTIBOGA  A,9,3200,2900.0,28800,2700.0,2026,2,16
86485,2025-06-15 21:21:00.110248,E1491,EGO PAPAYA PUDDING 100G,MINUMAN,0,7,0,0.0,0,0.0,2025,6,15
86486,2025-06-22 21:21:00.111734,S6236,SIKAT DYNAMIC HAWAII 7006,ALAT RUMAH TANGGA,0,4,0,0.0,0,0.0,2025,6,22
86487,2025-05-09 21:21:00.113139,A0712,APO(1091) CARAMEL BAR 36S,BISKUIT,0,9,0,0.0,0,0.0,2025,5,9
86488,2026-01-03 21:21:00.114523,V0669,VAPE LIQUID REFILL,TANDAS,PT SELATINDO BA,9,13500,12150.0,121500,12150.0,2026,1,3
86489,2025-11-07 21:21:00.115948,D0376,DENIM DEO 150ML MUSK/HJ,PARFUM,0,9,0,0.0,0,0.0,2025,11,7
86490,2026-04-11 21:21:00.117323,W0137,WELLA C/BATH 720ML HERBAL,KOSMETIK,0,2,0,0.0,0,0.0,2026,4,11
86491,2025-06-14 21:21:00.118739,C3791,CHUIHIANG MIXED NUT 450G, KACANG TANAH,CV.JAYA RAYA,7,12900,1.53,90300,90289.29,2025,6,14
86492,2025-11-30 21:21:00.120306,C3018,CALCULATOR CITIZEN CT- 612V,STATIONERY,a,4,62000,47500.0,248000,58000.0,2025,11,30
86493,2026-04-30 21:21:00.121744,A0533,ANAISO DEO 150ML BIRU,PARFUM,0,3,0,0.0,0,0.0,2026,4,30
86494,2025-09-09 21:21:00.123174,P4922,PUDDING JERAMS FRUITY 120GX6S,BERAS,MMP,7,11300,10752.0,79100,3836.0,2025,9,9
86495,2025-11-09 21:21:00.124550,Q0090,QUAKER COOKING OAT 200G,MAKANAN PAGI,INDOMARCO,8,7700,7255.02,61600,3559.8399999999965,2025,11,9
86496,2025-06-14 21:21:00.125927,F0411,FORTIS B.MIST 100ML ROMANTIC,PARFUM,0,2,0,0.0,0,0.0,2025,6,14
86497,2025-06-07 21:21:00.127342,B2757,BUAVITA 1LT MANDARIN ORANGE,MINUMAN,PRIMA RINTIS SE,10,21200,20050.0,212000,11500.0,2025,6,7
86498,2026-03-09 21:21:00.128724,K1492,KOTAK SABUN 8B45 (M.GLOBAL),ALAT RUMAH TANGGA,0,8,0,0.0,0,0.0,2026,3,9
86499,2026-01-05 21:21:00.130229,Y0112,YEOS 300ML JASMINE GREEN TEA,MINUMAN,COLAMAS INDAH S,1,3000,2625.0,3000,375.0,2026,1,5
86500,2026-03-20 21:21:00.131632,R1741,REJOICE SHP 180ML 3IN1,SABUN & SAMPHOO,"SUMBER SARI,CV",5,11600,11075.0,58000,2625.0,2026,3,20
86501,2025-09-25 21:21:00.133011,S2315,STAPLER JOYKO HD-10,STATIONERY,GAJAH MADA,5,7000,4000.0,35000,15000.0,2025,9,25
86502,2025-09-16 21:21:00.134433,N1782,NESCAFE ORIGINAL 25S+5S,SUSU,PD BINTANG BARU,6,26700,25370.0,160200,7980.0,2025,9,16
86503,2025-09-24 21:21:00.135809,H0606,HANKIEZ 70S BABY REFRESWIPES,BISKUIT,0,5,0,0.0,0,0.0,2025,9,24
86504,2026-01-27 21:21:00.137184,G2069,GANDOUR 15G HUSSSH!,COKELAT,0,1,0,0.0,0,0.0,2026,1,27
86505,2025-09-04 21:21:00.138749,C3670,COCO WAFER RASA MILK,SNACK,0,10,500,0.0,5000,5000.0,2025,9,4
86506,2025-07-10 21:21:00.140297,C2178,CETAKAN AGAR 6S SIP 526,ALAT RUMAH TANGGA,0,4,0,0.0,0,0.0,2025,7,10
86507,2025-12-28 21:21:00.141689,S7548,SENTER CHARGER TOYOSAKI TL-100,KOSMETIK,RUPAT KARYA  SE,7,31000,22000.0,217000,63000.0,2025,12,28
86508,2026-01-04 21:21:00.143062,M4130,MY CHEF SAOS TIRAM,BUMBU,"INDOSINMA JAYA,",1,19900,19000.0,19900,900.0,2026,1,4
86509,2025-08-16 21:21:00.144441,S3937,SIGI PEPSODENT TB EXTRA (S),PASTA & S-GIGI,PRINTIS PRIBADI,9,4000,3500.0,36000,4500.0,2025,8,16
86510,2025-10-14 21:21:00.145828,T2317,TARO SEAWEED 40PC@12G,SNACK,0,6,0,0.0,0,0.0,2025,10,14
86511,2025-09-17 21:21:00.147193,G2258,GARAM MEJA CAP KPL DEWA RUCI 250G,BUMBU,0,10,0,0.0,0,0.0,2025,9,17
86512,2026-01-05 21:21:00.148565,L2045,LIFEBUOY SHP HAIRFALL 100ML,SABUN & SAMPHOO,PRINTIS PRIBADI,2,4700,4450.0,9400,500.0,2026,1,5
86513,2025-10-18 21:21:00.150126,D0608,DOMESTOS NOMOS 5PASANG,OBATAN,PRINTIS PRIBADI,10,2200,1975.0,22000,2250.0,2025,10,18
86514,2025-10-24 21:21:00.151532,V1017,VASELIN ALOE FRESH 100ML,SABUN & SAMPHOO,PRINTIS PRIBADI,7,11000,10450.0,77000,3850.0,2025,10,24
86515,2026-03-01 21:21:00.152896,Z0061,ZWITSAL B.BATH 200ML,SABUN & SAMPHOO,"SUMBER SARI,CV",1,12400,11790.0,12400,610.0,2026,3,1
86516,2025-11-25 21:21:00.154355,T1730,TIP-EX Y8198,STATIONERY,0,10,0,0.0,0,0.0,2025,11,25
86517,2026-03-06 21:21:00.155761,E0411,ESTRELLA 90G CHEESE PIE,BISKUIT,0,5,0,0.0,0,0.0,2026,3,6
86518,2026-03-08 21:21:00.157126,M2846,M.R BEDAK SEBUK PLUS 20G K.P,KOSMETIK,0,5,0,0.0,0,0.0,2026,3,8
86519,2025-08-14 21:21:00.158496,L0185,LAURIER SC MAXI 8S,PEMBALUT WANITA,LESTARI MANDIRI,1,3000,2586.0,3000,414.0,2025,8,14
86520,2026-05-06 21:21:00.159915,B1058,NERIL 100ML COMP A/H SET,SABUN & SAMPHOO,0,1,0,0.0,0,0.0,2026,5,6
86521,2025-09-04 21:21:00.161383,S1256,SHE TALCUM PWD 40GR CHEERS,KOSMETIK,0,3,0,0.0,0,0.0,2025,9,4
86522,2026-02-07 21:21:00.162764,T0076,DELFI TAKE IT 38G MILK BISCUITS,COKELAT,0,4,0,0.0,0,0.0,2026,2,7
86523,2026-04-07 21:21:00.164136,V0717,VALENNO F.FOAM 40ML MILK MOIST,KOSMETIK,0,2,0,0.0,0,0.0,2026,4,7
86524,2025-07-23 21:21:00.165507,G1165,GERY WAFER STICK CHOC KALENG 850G,BISKUIT,0,7,0,0.0,0,0.0,2025,7,23
86525,2026-04-05 21:21:00.166869,Q0064,QL SIRIH SOAP 80GR,KOSMETIK,0,3,0,0.0,0,0.0,2026,4,5
86526,2025-10-19 21:21:00.168255,B1151,BLUE COW 390G SG,SUSU,0,2,0,0.0,0,0.0,2025,10,19
86527,2025-08-09 21:21:00.169661,R1615,ROKOK BHETA,SABUN & SAMPHOO,PRINTIS PRIBADI,7,36000,31500.0,252000,31500.0,2025,8,9
86528,2025-07-20 21:21:00.171094,S2989,SWALLOW S-108 TOILET BALL 3S,TANDAS,"MAHA NAGA, TK",6,5900,5262.5,35400,3825.0,2025,7,20
86529,2025-06-19 21:21:00.172473,S6696,SEMPURNA AVOLUTION 16 MENTOL,ROKOK,ANGUANG,4,14500,13100.0,58000,5600.0,2025,6,19
86530,2026-04-06 21:21:00.173848,T0635,TREBOR ORANGE 480GR,PERMEN,0,10,0,0.0,0,0.0,2026,4,6
86531,2025-05-08 21:21:00.175218,E1663,ENSURE FES VANILA 400G,SUSU,PT.YAFINDO  MIT,3,85800,84855.0,257400,2835.0,2025,5,8
86532,2025-10-10 21:21:00.176583,K2851,K/K SMU (39-42) BF2-P602,STATIONERY,0,5,0,0.0,0,0.0,2025,10,10
86533,2025-09-16 21:21:00.177960,B2311,BENDERA YES CAIR 4SX175ML STRAW,MINUMAN,0,1,0,0.0,0,0.0,2025,9,16
86534,2025-08-01 21:21:00.179376,B0907,BIMOLI KLASIK 5LT DERIGEN,MINYAK GORENG,INDOMARCO,10,53700,52114.75,537000,15852.5,2025,8,1
86535,2025-05-08 21:21:00.180912,S0721,S/T SYRUP 630ML MARQUISA SUPER,MINUMAN,TOKO GUNUNG KAW,10,13700,13041.66,137000,6583.4000000000015,2025,5,8
86536,2026-03-19 21:21:00.182287,K2176,KOTAK SABUN 8B135,ALAT RUMAH TANGGA,0,9,0,0.0,0,0.0,2026,3,19
86537,2025-05-14 21:21:00.183656,A1295,ALAS PANAS 992 JHEDY,ALAT RUMAH TANGGA,0,4,0,0.0,0,0.0,2025,5,14
86538,2026-05-04 21:21:00.185100,S5825,SHIELDTOX 600ML+DISMATE,TANDAS,0,7,0,0.0,0,0.0,2026,5,4
86539,2025-08-04 21:21:00.186475,Y0379,YA HOM 5 MENARA 12S,OBATAN,"BINTANG LIMA, P",2,8000,7500.0,16000,1000.0,2025,8,4
86540,2025-12-04 21:21:00.187851,L1391,LACOSTE EDT ABU 100ML,PARFUM,0,5,0,0.0,0,0.0,2025,12,4
86541,2025-12-01 21:21:00.189243,B1777,BRAVAS POMADE 100GR BRT MAS,MINYAK RAMBUT,0,6,0,0.0,0,0.0,2025,12,1
86542,2025-05-26 21:21:00.190738,S2874,SUPERMI PEDAAAS SEMUR AYAM,MIE,INDOMARCO,2,7200,6806.25,14400,787.5,2025,5,26
86543,2025-07-04 21:21:00.192122,S6720,SURYA SLIM 16,ROKOK,SURYA JAYA BHAK,4,9000,8450.0,36000,2200.0,2025,7,4
86544,2026-03-07 21:21:00.193488,P1426,PROMINA BBR 120G KCG HIJAU,MAKANAN BAYI,INDOMARCO,4,8500,8015.41,34000,1938.3600000000006,2026,3,7
86545,2025-09-25 21:21:00.194858,P0728,PIERRE CARDIN DEO 30ML PUTIH,PARFUM,0,10,0,0.0,0,0.0,2025,9,25
86546,2026-03-13 21:21:00.196229,B0263,BARBARA FASH HAIR SPRAY 450ML,KOSMETIK,0,4,0,0.0,0,0.0,2026,3,13
86547,2025-11-14 21:21:00.197588,G2530,GOOD DAY ORIGINAL 30X20G,KOSMETIK,PRIMA RINTIS SE,9,22400,21250.0,201600,10350.0,2025,11,14
86548,2025-07-27 21:21:00.198981,T1279,TIGARODA HEXA COIL GRN/GLASS 30 BND,TANDAS,0,3,0,0.0,0,0.0,2025,7,27
86549,2025-11-12 21:21:00.200529,G0429,GEMILANG KAPSUL 12@550MG,OBATAN,0,2,0,0.0,0,0.0,2025,11,12
86550,2025-06-05 21:21:00.201925,D2496,DAHLIA K-35 BALL,TANDAS,"BINTANG LIMA, P",7,5600,5005.0,39200,4165.0,2025,6,5
86551,2026-03-11 21:21:00.203302,M1404,MOLTO PEWANGI 900ML BLUE,DETERGEN,PRIMA RINTIS SE,8,8600,7800.0,68800,6400.0,2026,3,11
86552,2025-09-05 21:21:00.204682,B0182,BAGUS W-3498 JUMBO REF,TANDAS,0,9,0,0.0,0,0.0,2025,9,5
86553,2025-12-19 21:21:00.206048,A1691,ARMANI MANIA 100ML GIORGIO ARMANI,PARFUM,0,5,0,0.0,0,0.0,2025,12,19
86554,2025-11-13 21:21:00.207410,G0864,GOOD BABY DIAPERS L-72,PAMPERS,0,7,0,0.0,0,0.0,2025,11,13
86555,2025-06-29 21:21:00.208800,C3692,CB BATH 100ML GC,PRODUCT BAYI,MITRA MANDIRI T,9,7200,6545.0,64800,5895.0,2025,6,29
86556,2025-10-15 21:21:00.210319,N1579,NARAYA JAGUNG BIJI,KECAP & SAUCE,"INDOSINMA JAYA,",9,6200,5800.0,55800,3600.0,2025,10,15
86557,2025-08-31 21:21:00.211736,O0679,OIL PASTELS 36W KIKO,STATIONERY,GAJAH MADA,8,32500,31000.0,260000,12000.0,2025,8,31
86558,2026-02-13 21:21:00.213141,T0466,TEMPAT BUMBU S2368-8B406 (MULTI),ALAT RUMAH TANGGA,0,4,0,0.0,0,0.0,2026,2,13
86559,2025-08-29 21:21:00.214514,K3422,KOTAK SABUN .20011,PECAH BELAH,MULTI GLOBAL TR,10,6500,4000.0,65000,25000.0,2025,8,29
86560,2025-09-03 21:21:00.215953,Y0121,YEOS 300ML SOYA BEAN NOT SO,MINUMAN,0,8,0,0.0,0,0.0,2025,9,3
86561,2026-04-01 21:21:00.217327,C1519,CRISPY CHOC 140G,COKELAT,0,8,0,0.0,0,0.0,2026,4,1
86562,2025-06-16 21:21:00.218704,D0541,K.DJENGGOT.TEH HIJAU 50G,TEH & KOPI,0,3,0,0.0,0,0.0,2025,6,16
86563,2025-06-20 21:21:00.220255,Z0118,ZEST 70G RAINFORES BREEZE,SABUN & SAMPHOO,0,6,0,0.0,0,0.0,2025,6,20
86564,2026-04-28 21:21:00.221636,W0609,WIN2 WINI CHOC WFR 80G VANILA,COKELAT,0,5,0,0.0,0,0.0,2026,4,28
86565,2026-03-06 21:21:00.223006,E0684,ALPENLIEBE STICK 10S STRAW,PERMEN,PT MULTIBOGA  A,5,2000,1850.0,10000,750.0,2026,3,6
86566,2025-12-15 21:21:00.224375,M0260,SUMBAWA MADU HUTAN 100ML,MAKANAN PAGI,"HANSEL DNP, PT",3,8300,7550.0,24900,2250.0,2025,12,15
86567,2026-01-15 21:21:00.225742,G2503,GULA PASIR 1KG,GULAPUTIH,SKS,7,7600,6900.0,53200,4900.0,2026,1,15
86568,2025-10-18 21:21:00.227110,H0380,HORE PACK 8S MANGGA,MINUMAN,0,10,0,0.0,0,0.0,2025,10,18
86569,2025-11-13 21:21:00.228487,M1958,MY BABY SOAP 80G F.F,SABUN & SAMPHOO,"BINTANG LIMA, P",1,1800,1625.0,1800,175.0,2025,11,13
86570,2025-10-24 21:21:00.229953,G1239,GUNTING KABEL 934,ALAT RUMAH TANGGA,0,3,0,0.0,0,0.0,2025,10,24
86571,2025-09-03 21:21:00.231343,L1032,H/T BISC LUXURY 22.2GRX15S VGTB,BISKUIT,0,6,0,0.0,0,0.0,2025,9,3
86572,2025-11-15 21:21:00.232717,S5577,SASHA HAIR COLORANT S-7.45,MINYAK RAMBUT,AKP[ANUGRAH KAR,8,5500,5000.0,44000,4000.0,2025,11,15
86573,2025-08-25 21:21:00.234088,M2763,MILKITA TOPLES 6X200PCS,PERMEN,0,10,0,0.0,0,0.0,2025,8,25
86574,2025-08-22 21:21:00.235447,O0721,OLAY H.NAT WHITE CRM 20G,TANDAS,"SUMBER SARI,CV",1,13000,9950.0,13000,3050.0,2025,8,22
86575,2026-01-17 21:21:00.236809,T0345,TEXAS ASS 160S  750GR,PERMEN,0,5,0,0.0,0,0.0,2026,1,17
86576,2025-05-10 21:21:00.238179,S6879,STREPSILS VITAMIN C-100,KECAP & SAUCE,MESTIKA BATAM S,3,5000,4653.5,15000,1039.5,2025,5,10
86577,2025-06-27 21:21:00.239586,B0920,INDOMILK BIO KID 4-6 400GR CHO,SUSU,INDOMARCO,10,23600,23107.91,236000,4920.9000000000015,2025,6,27
86578,2025-09-19 21:21:00.241084,B3249,BOTOL AIR CANADA (5)5-442 TK,ALAT RUMAH TANGGA,0,4,0,0.0,0,0.0,2025,9,19
86579,2025-12-24 21:21:00.242477,D0359,DELMONTE 200ML TOMATO,KECAP & SAUCE,"BINTANG LIMA, P",2,5200,4525.0,10400,1350.0,2025,12,24
86580,2025-09-08 21:21:00.243858,D1616,"DUMEX DUMILK F.C 1,1KG",SUSU,0,6,0,0.0,0,0.0,2025,9,8
86581,2025-07-29 21:21:00.245227,D2245,DUMEX DUPRO 2 650G,PAMPERS,MMP,9,57600,57000.0,518400,5400.0,2025,7,29
86582,2026-01-23 21:21:00.246623,M3617,MORISCA L.LEGIT 365GR MAMBO,MAKANAN,"BINTANG LIMA, P",1,13900,13200.0,13900,700.0,2026,1,23
86583,2026-04-18 21:21:00.248154,Y0419,YUPI HOT DOG,BISKUIT,0,1,500,0.0,500,500.0,2026,4,18
86584,2026-03-12 21:21:00.249555,N0242,NESCAFE 3IN1 100SX20G ORIGINAL,TEH & KOPI,"BINTANG BARU, P",4,73300,71168.0,293200,8528.0,2026,3,12
86585,2026-01-14 21:21:00.251026,A0768,APO(1601A)WAFFLES 36S MILK,BISKUIT,0,10,0,0.0,0,0.0,2026,1,14
86586,2026-02-23 21:21:00.252422,C3036,CREAMY POP LOLLY POP 25S,PERMEN,0,9,0,0.0,0,0.0,2026,2,23
86587,2026-02-17 21:21:00.253785,M1237,MIRATONE 2BL 1S NAT BLACK,KOSMETIK,0,9,0,0.0,0,0.0,2026,2,17
86588,2025-10-16 21:21:00.255171,G0509,GILL SENSOR EXCEL CARTRIDGE 3S,KOSMETIK,0,7,0,0.0,0,0.0,2025,10,16
86589,2025-10-02 21:21:00.256540,C2018,CHILSCHOOL 1000G COKLAT TIN,SUSU,0,5,0,0.0,0,0.0,2025,10,2
86590,2025-07-25 21:21:00.257917,H0912,HUKI BLT SUSU SPR DLX 8OZ (CI 0154),PRODUCT BAYI,0,8,0,0.0,0,0.0,2025,7,25
86591,2026-04-27 21:21:00.259307,B1685,BENDERA CAIR 190MLX4BTL STRAW,MINUMAN,0,3,2300,0.0,6900,6900.0,2026,4,27
86592,2025-06-14 21:21:00.260799,G0824,LAGIE GOLDEN CITY 75G,COKELAT,"MAHA NAGA, TK",7,3000,2720.0,21000,1960.0,2025,6,14
86593,2025-09-01 21:21:00.262205,H0747,HEMART M.G 5LT DERIGEN,MINYAK GORENG,0,3,0,0.0,0,0.0,2025,9,1
86594,2026-02-24 21:21:00.263658,P4298,PINSET PPN BUNGA,PARFUM,PRINTIS PRIBADI,7,27000,25000.0,189000,14000.0,2026,2,24
86595,2025-05-21 21:21:00.265045,J0556,JULIES 650G PEANUT BUTTER,BISKUIT,0,2,0,0.0,0,0.0,2025,5,21
86596,2025-12-24 21:21:00.266431,O0571,OMICA SIKAT GIGI #S184-ZIGZAG,PASTA & S-GIGI,0,6,0,0.0,0,0.0,2025,12,24
86597,2026-05-06 21:21:00.267790,S5959,SCHOLAR HBL 600ML ORANGE,KOSMETIK,0,2,0,0.0,0,0.0,2026,5,6
86598,2025-07-15 21:21:00.269211,P1667,PIXY LIP MOIS RS05,KOSMETIK,0,10,0,0.0,0,0.0,2025,7,15
86599,2026-01-09 21:21:00.270736,S3527,SANDAL TIKAR 1045 (JHEDY),STATIONERY,0,2,0,0.0,0,0.0,2026,1,9
86600,2025-10-05 21:21:00.272115,K3298,KIDDO VALUE XL6,TEPUNG,PT KARYA CITRA,3,9600,9143.0,28800,1371.0,2025,10,5
86601,2025-09-03 21:21:00.273481,Z0177,ZIPWARP PLASTIK ROLL,TANDAS,0,6,0,0.0,0,0.0,2025,9,3
86602,2025-10-12 21:21:00.274856,A1491,ARNOTTS 480G ASSORTED COOKIES,BISKUIT,0,10,0,0.0,0,0.0,2025,10,12
86603,2026-04-02 21:21:00.276232,S2984,SWALLOW S-104 JUMBO CASE,TANDAS,0,7,0,0.0,0,0.0,2026,4,2
86604,2026-01-05 21:21:00.277608,T0240,M/C TEDDY BROTHER 150GR,BISKUIT,0,2,0,0.0,0,0.0,2026,1,5
86605,2025-10-23 21:21:00.279057,S6849,SHINYOKU MINI 5W,ALAT LISTRIK,NKC RUPAT KARYA,1,28500,27000.0,28500,1500.0,2025,10,23
86606,2025-11-10 21:21:00.281389,M3729,M. RATU SLIMMING TEA 15 SACH @ 2GR,TEH & KOPI,"BINTANG LIMA, P",4,22600,21546.0,90400,4216.0,2025,11,10
86607,2025-06-10 21:21:00.282929,M4052,MAMIL GOLD STEP 4 MADU 600G,MINUMAN,MMP,9,136000,15.83,1224000,1223857.53,2025,6,10
86608,2025-07-13 21:21:00.284359,K3145,KOMPOR NO 168,SUSU,Z,4,29500,26000.0,118000,14000.0,2025,7,13
86609,2026-01-23 21:21:00.285756,O0819,ONE PUSH ORANGE 90HARI,TANDAS,PT SELATINDO BA,1,42600,40500.0,42600,2100.0,2026,1,23
86610,2026-01-14 21:21:00.287138,L2223,LONDON SWISS ROLL MILK,BISKUIT,"INDOSINMA JAYA,",2,16600,14469.0,33200,4262.0,2026,1,14
86611,2025-11-14 21:21:00.288521,S6884,STREPSILS HONEY&LEMON 12BTR,SABUN & SAMPHOO,MESTIKA BATAM S,6,9200,8875.0,55200,1950.0,2025,11,14
86612,2025-12-27 21:21:00.289903,M4457,MY BABY SOAP 100ML FRESH,PERMEN,"TEMPO, PT",4,5900,5545.0,23600,1420.0,2025,12,27
86613,2025-06-03 21:21:00.291347,M0648,OVALE MASKULIN 75ML CLASSIC,KOSMETIK,PT ANUGRAH PERK,1,7200,6750.0,7200,450.0,2025,6,3
86614,2025-10-09 21:21:00.292741,E0913,EAGLE KAPUR BARUS 35G PUTIH,TANDAS,0,2,0,0.0,0,0.0,2025,10,9
86615,2025-09-29 21:21:00.294128,E1366,ELLGY PLUS 10G,OBATAN,0,2,0,0.0,0,0.0,2025,9,29
86616,2026-03-11 21:21:00.295701,P0667,PIGEON REF+PUFF 25G BEIGE WAVE,KOSMETIK,PT KARYA CITRA,1,16000,14577.0,16000,1423.0,2026,3,11
86617,2026-04-21 21:21:00.297091,M1327,CAP LANG MINYAK KAYU PUTIH 30ML,OBATAN,"BINTANG BARU, P",6,6800,6416.66,40800,2300.040000000001,2026,4,21
86618,2025-12-28 21:21:00.298463,N1745,NANO NANO NOUGAT KOPI,PAMPERS,PT MARGA NUSANT,7,1800,1568.0,12600,1624.0,2025,12,28
86619,2026-02-28 21:21:00.299944,C3658,CITY LAMP  18W,KOSMETIK,BATAM PAPER CV,9,6000,4100.0,54000,17100.0,2026,2,28
86620,2025-07-16 21:21:00.301366,L1090,M.RATU LIPS NO.6 MERAH ANGGUR,KOSMETIK,0,10,0,0.0,0,0.0,2025,7,16
86621,2025-06-21 21:21:00.302745,M1522,"MORISCA L.LEGIT 1,1KG G. COCONUT",MAKANAN,"BINTANG LIMA, P",10,41200,40000.0,412000,12000.0,2025,6,21
86622,2025-06-28 21:21:00.304119,B3233,BLENDER NATIONAL JUMBO MX-T4PN,ELEKTRONIK,0,9,0,0.0,0,0.0,2025,6,28
86623,2026-01-02 21:21:00.305490,C3928,CUSSONS BABY SHAMPO KEMIRI,OBATAN,PT MULTIBOGA  A,2,7400,6710.0,14800,1380.0,2026,1,2
86624,2025-08-25 21:21:00.306863,M3015,MIRACLE EDT SUMMER 100ML PINK,PARFUM,0,3,0,0.0,0,0.0,2025,8,25
86625,2025-12-05 21:21:00.308235,U0084,UNIBIS BISC 280G CREAM CRAC,BISKUIT,ERA,10,5400,4527.77,54000,8722.299999999996,2025,12,5
86626,2025-11-30 21:21:00.309637,T1946,TARO STICK 60G PAPRIKA,SNACK,0,2,0,0.0,0,0.0,2025,11,30
86627,2025-10-06 21:21:00.311149,C3594,COCONUT SAGO 150G,SNACK,CV MEGA MANDIRI,4,4600,4400.0,18400,800.0,2025,10,6
86628,2026-03-19 21:21:00.312566,I0817,IZZI CUTE COLOGNE 10ML S.M.S,PARFUM,0,4,0,0.0,0,0.0,2026,3,19
86629,2025-11-04 21:21:00.313936,A1078,PRAD ALAS BEDAK 35ML KP,KOSMETIK,0,5,0,0.0,0,0.0,2025,11,4
86630,2025-07-06 21:21:00.315324,S5842,GTMAN 302 (38),STATIONERY,0,6,0,0.0,0,0.0,2025,7,6
86631,2025-11-05 21:21:00.316698,P1658,PIXY LIP MOIS RD07,KOSMETIK,0,2,0,0.0,0,0.0,2025,11,5
86632,2025-11-28 21:21:00.318073,L1251,LOVILLEA G.COL 200ML JUICY FLR,KOSMETIK,0,4,0,0.0,0,0.0,2025,11,28
86633,2026-03-10 21:21:00.319464,S7185,SILADEX EXPECTORANT 30ML,BEER,PT MARGA NUSANT,2,5500,4850.0,11000,1300.0,2026,3,10
86634,2025-07-28 21:21:00.320943,P4918,PANTENE SHP BLACK 340ML,SABUN & SAMPHOO,"SUMBER SARI,CV",4,29900,28950.0,119600,3800.0,2025,7,28
86635,2025-12-04 21:21:00.322344,S6120,SUTRA FIESTA CHOCOLATE 3S,OBATAN,0,4,0,0.0,0,0.0,2025,12,4
86636,2025-05-31 21:21:00.323724,H1220,HERBORIST LULUR ROSE 100G,KOSMETIK,PT. SUKSES JAYA,8,9000,8556.0,72000,3552.0,2025,5,31
86637,2025-09-05 21:21:00.325101,S3917,SUPERMI SEDAAAP AYAM BW,MIE,0,3,0,0.0,0,0.0,2025,9,5
86638,2025-06-17 21:21:00.326485,J1053,JAGUNG HALUS 1KG,SUSU,SAN JAYA,4,5200,4766.66,20800,1733.3600000000006,2025,6,17
86639,2025-08-28 21:21:00.327935,M3950,MIYAKO DISP WD189H,ELEKTRONIK,0,3,0,0.0,0,0.0,2025,8,28
86640,2025-08-31 21:21:00.329332,S4378,SAPU LANTAI MILANO 363 NGT,ALAT RUMAH TANGGA,0,1,0,0.0,0,0.0,2025,8,31
86641,2025-10-04 21:21:00.330737,R1705,REJOICE SHP 400ML A.DANDRUFF,SABUN & SAMPHOO,"SUMBER SARI,CV",10,22000,21400.0,220000,6000.0,2025,10,4
86642,2026-03-06 21:21:00.332121,C0731,CB POWDER 200G G.C,PRODUCT BAYI,MITRA MANDIRI T,1,8300,7975.0,8300,325.0,2026,3,6
86643,2025-07-04 21:21:00.333493,E0657,EXQUISIT H.TONIC 150ML BLUE,SABUN & SAMPHOO,0,5,0,0.0,0,0.0,2025,7,4
86644,2025-08-16 21:21:00.334872,M1376,MOLTO SOFT 1LT BTL PINK,DETERGEN,0,6,0,0.0,0,0.0,2025,8,16
86645,2025-08-04 21:21:00.336255,S0478,S/K P.LANTAI 900ML BTL APPLE,DETERGEN,CITRA UTAMA DIS,2,9400,8904.0,18800,992.0,2025,8,4
86646,2026-01-27 21:21:00.337680,H0233,MEIJI HELLO PANDA 35G STRAW,BISKUIT,0,2,0,0.0,0,0.0,2026,1,27
86647,2025-07-07 21:21:00.339049,M0805,MD SOFT PIE 180G BOX,BISKUIT,0,6,0,0.0,0,0.0,2025,7,7
86648,2026-02-08 21:21:00.340562,S7204,SUNSILK HAIR FALL 12SX7ML,SABUN & SAMPHOO,PRINTIS PRIBADI,10,4600,4092.0,46000,5080.0,2026,2,8
